2017-07-29 16:37,萝丝,6 人局,司祝,3,存活,败北,5,3,1,无
2017-07-29 17:21,风见幽香,8 人局,君主,8,存活,胜利,14,8,8,被无视的可怜人
2017-07-30 16:31,新子憧,6 人局,黑幕,3,阵亡,败北,5,2,0,安拉胡阿克巴 渡劫失败
2017-07-30 16:55,风见幽香,6 人局,君主,10,阵亡,败北,5,9,2,被无视的可怜人
2017-07-30 17:13,蕾姆＆拉姆,6 人局,异端,4,存活,胜利,14,3,3,肉搏专家
2017-07-30 17:43,星熊勇仪,6 人局,司祝,4,阵亡,败北,5,1,1,被无视的可怜人
2017-07-30 19:50,苍崎青子,6 人局,异端,2,阵亡,胜利,11,2,4,无
2017-07-30 20:19,食蜂操祈,6 人局,司祝,10,存活,胜利,13,10,5,被无视的可怜人
2017-07-30 20:34,木之本樱,6 人局,司祝,2,存活,胜利,13,2,8,无
2017-07-30 20:54,伊丽莎白•巴托里,6 人局,司祝,4,存活,败北,5,4,3,被无视的可怜人
2017-07-30 21:19,蕾姆＆拉姆,8 人局,司祝,2,阵亡,败北,5,2,0,无
2017-07-30 22:08,冲田总司,6 人局,异端,4,阵亡,败北,5,4,3,被无视的可怜人
2017-07-30 22:39,维多利加•德•布洛瓦,6 人局,异端,4,阵亡,胜利,8,4,5,无
2017-07-31 18:47,神因幡帝,6 人局,异端,3,阵亡,胜利,11,3,2,无
2017-07-31 19:01,黑雪姬,6 人局,异端,2,阵亡,败北,5,1,2,无
2017-07-31 19:17,若鹭姬,6 人局,黑幕,4,阵亡,败北,13,7,13,登上人生巅峰 战利品储藏者 弹射起步
2017-07-31 19:30,灰原哀,6 人局,黑幕,1,阵亡,败北,5,1,2,无
2017-07-31 20:12,新子憧,6 人局,异端,4,阵亡,败北,5,4,0,被无视的可怜人
2017-08-02 17:00,高町奈叶,6 人局,异端,1,阵亡,胜利,8,1,8,这是我这个月的党费 术士之战
2017-08-02 17:16,芙莱雅＆艾露妲,6 人局,司祝,3,存活,败北,5,3,1,被无视的可怜人
2017-08-02 19:13,射命丸文,6 人局,黑幕,3,存活,败北,6,3,0,无
2017-08-02 20:02,SP射命丸文,6 人局,黑幕,3,阵亡,败北,5,2,2,无
2017-08-03 23:32,雪华绮晶,6 人局,黑幕,9,存活,败北,6,5,4,弹射起步
2017-08-04 13:55,翠星石,6 人局,异端,0,存活,平局,1,0,0,无
2017-08-04 14:05,玛戈特•奈特＆玛伽•成濑,6 人局,异端,2,阵亡,胜利,11,2,3,无
2017-08-04 16:29,远坂凛,6 人局,异端,3,阵亡,败北,5,2,0,莎莎杀玩家会互相吸引 安拉胡阿克巴 渡劫失败
2017-08-05 15:40,普莉茲姆利巴三姐妹,6 人局,司祝,3,阵亡,败北,5,3,1,无
2017-08-05 15:54,若鹭姬,6 人局,异端,4,阵亡,败北,5,6,0,无
2017-08-05 16:12,曙,6 人局,黑幕,4,阵亡,败北,5,4,0,无
2017-08-05 16:18,SP伊吹萃香,6 人局,异端,1,存活,胜利,14,1,1,肉搏专家
2017-08-05 16:25,江之岛盾子,6 人局,异端,1,存活,胜利,14,1,3,无
2017-08-05 16:40,碧翠丝,6 人局,异端,7,存活,胜利,12,6,7,无
2017-08-05 17:02,芙兰朵露•斯卡雷特,6 人局,异端,3,阵亡,败北,5,2,1,无
2017-08-05 20:42,橙,8 人局,异端,2,存活,胜利,17,2,0,术士之战
