ssswjhhxxy,0,1990-01-01,1
ymbky,0,1990-01-01,1
fsbtdcq,0,1990-01-01,86
yywm,0,1990-01-01,2
awj,0,1990-01-01,6
nwssszq,0,1990-01-01,0
njdzjcgdspmbm,0,1990-01-01,2
jhsr,0,1990-01-01,7
bwsdklr,2,2018-05-05,-1
fslz,0,1990-01-01,2
rbzj,1,2018-05-06,-1
bzbs,0,1990-01-01,1
hxxlyhjh,0,1990-01-01,2
