2020-06-07 18:32,宫崎和香,6 人局,君主,1,存活,平局,1,1,0,无
2020-06-07 20:42,五河琴里,6 人局,异端,10,阵亡,胜利,11,10,9,无
2020-06-07 21:16,夜夜,8 人局,司祝,3,阵亡,败北,5,3,2,无
2020-06-07 21:47,神芙兰朵露•斯卡雷特,8 人局,司祝,6,存活,胜利,14,4,5,你的就是我的
2020-06-11 20:51,帆楼,6 人局,司祝,1,阵亡,败北,5,1,3,无
2020-06-11 21:16,SP封兽鵺,6 人局,异端,3,阵亡,败北,5,2,0,安拉胡阿克巴 渡劫失败
2020-06-12 20:04,因幡帝,6 人局,异端,1,阵亡,败北,5,1,0,无
2020-06-13 20:51,高町奈叶,6 人局,君主,7,存活,胜利,12,7,9,莎莎杀玩家会互相吸引
2020-06-13 21:32,露娜•琪尔德,6 人局,司祝,7,阵亡,胜利,10,6,3,无
2020-06-26 21:30,东风谷早苗,6 人局,君主,5,阵亡,败北,5,5,5,我有姿势我自豪
