2017-07-29 11:31,巽绀,6 人局,异端,2,存活,胜利,14,2,0,高手躺赢
2017-07-29 13:24,秋静叶,6 人局,异端,10,存活,胜利,17,10,5,无
2017-07-29 13:39,维多利加•德•布洛瓦,6 人局,君主,2,阵亡,败北,5,2,5,暴君的暴政
2017-07-29 14:33,蕾蒂•怀特罗克,6 人局,异端,7,阵亡,败北,5,3,0,无
2017-07-29 15:11,宫园薰,6 人局,司祝,1,存活,败北,5,1,3,被无视的可怜人
2017-07-29 15:23,绵月依姬,6 人局,异端,1,阵亡,胜利,11,1,3,无
2017-07-29 15:44,神蕾米莉娅•斯卡雷特,6 人局,司祝,10,存活,胜利,14,10,11,被无视的可怜人
2017-07-29 15:59,蕾米莉娅•斯卡雷特,6 人局,君主,3,阵亡,败北,5,3,3,被无视的可怜人
2017-07-29 16:19,司波深雪,6 人局,异端,2,阵亡,败北,5,2,6,无
2017-07-29 21:49,蓬莱山辉夜,6 人局,君主,4,阵亡,败北,5,4,2,渡劫失败
2017-07-29 22:12,稻叶姬子,6 人局,黑幕,11,存活,败北,6,9,6,被无视的可怜人
2017-07-29 22:55,冴月麟,6 人局,君主,13,阵亡,败北,7,12,6,随着本能去吧 渡劫失败 安拉胡阿克巴
2017-07-31 19:30,神秦心,6 人局,异端,1,存活,胜利,14,1,0,术士之战
2017-07-31 20:12,宫崎和香,6 人局,黑幕,9,阵亡,败北,5,9,5,无
2017-08-02 17:00,和泉纱雾,6 人局,司祝,0,存活,败北,5,0,0,无
2017-08-02 17:16,朱鹮,6 人局,异端,3,存活,胜利,14,3,4,肉搏专家
2017-08-02 17:47,巽绀,6 人局,君主,4,阵亡,败北,5,4,2,无
2017-08-02 18:05,御坂美琴,6 人局,君主,7,存活,胜利,12,6,8,我有姿势我自豪 进击的帝王
2017-08-02 20:02,巴麻美,6 人局,司祝,5,存活,胜利,14,4,2,肉搏专家
2017-08-04 21:20,河城荷取,8 人局,司祝,2,阵亡,平局,0,2,1,无
2017-08-05 22:24,巽绀,6 人局,异端,0,存活,败北,5,0,0,无
2017-08-07 17:15,岛风,6 人局,异端,9,阵亡,逃跑,0,8,3,无
2017-08-08 17:30,由比滨结衣,8 人局,君主,11,存活,胜利,12,11,10,进击的帝王
2017-08-08 18:14,神芙兰朵露•斯卡雷特,8 人局,异端,0,阵亡,胜利,14,0,0,打酱油的 肉搏专家
2017-08-08 20:01,摩尔迦娜,8 人局,司祝,0,存活,平局,1,0,0,无
2017-08-08 20:07,天真•珈百璃•怀特＆胡桃泽•萨塔妮娅•麦克威尔,8 人局,异端,0,存活,平局,1,0,0,无
2017-08-08 20:25,圣白莲,8 人局,异端,1,存活,胜利,17,1,8,无
2017-08-08 20:53,远野秋叶,8 人局,君主,1,阵亡,败北,5,1,2,无
2017-08-08 21:38,八云紫,8 人局,黑幕,5,阵亡,败北,5,5,1,无
2017-08-08 22:03,狮子神黑,8 人局,异端,2,阵亡,败北,5,2,2,无
2017-08-09 21:55,索菲•诺伊恩缪拉,6 人局,君主,4,阵亡,败北,5,4,3,莎莎杀玩家会互相吸引
2017-08-09 22:15,蔻蔻•海克梅迪亚,6 人局,异端,5,存活,胜利,16,4,5,无
2017-08-09 22:31,纯狐,6 人局,黑幕,3,存活,败北,6,3,6,无
2017-08-09 22:56,秦心,6 人局,异端,9,阵亡,败北,5,9,2,无
2017-08-13 16:59,莎莉娜,6 人局,异端,3,阵亡,败北,6,3,4,无
2017-08-13 17:06,琪露诺,6 人局,异端,0,存活,逃跑,0,0,0,无
2017-08-13 17:18,SP四季映姬,6 人局,异端,3,存活,胜利,14,3,3,无
2017-08-13 20:22,萤草,6 人局,异端,0,存活,平局,1,0,0,无
2017-09-24 22:59,七海千秋,6 人局,异端,6,阵亡,败北,5,6,5,无
2017-11-11 20:37,纯狐,6 人局,黑幕,12,存活,胜利,25,12,23,成吨输出 泛神论者
2017-11-11 20:50,秋静叶,6 人局,异端,1,阵亡,胜利,8,1,4,无
2017-11-11 21:18,键山雏,6 人局,司祝,7,存活,胜利,12,4,3,无
2017-11-11 21:21,恐山安娜,6 人局,黑幕,0,存活,平局,1,0,0,无
2017-11-11 21:36,比那名居天子,8 人局,君主,4,阵亡,败北,5,3,6,无
2017-11-11 21:57,神洩矢诹访子,8 人局,异端,1,阵亡,败北,5,1,0,无
2017-11-11 22:17,高坂丽奈,8 人局,君主,3,阵亡,败北,5,2,7,无
