2018-07-09 20:02,高坂丽奈,6 人局,司祝,1,阵亡,败北,5,1,0,安拉胡阿克巴
2018-07-09 20:37,英梨梨•斯潘塞•泽村,8 人局,异端,2,阵亡,败北,5,2,0,无
2018-09-22 21:20,朱鹮,6 人局,黑幕,3,阵亡,败北,5,3,6,登上人生巅峰
2018-09-22 21:31,木之本樱,6 人局,异端,1,存活,胜利,14,1,4,肉搏专家
2018-09-22 21:46,若鹭姬,6 人局,黑幕,3,阵亡,败北,5,6,2,渡劫失败
2018-09-22 22:21,永江衣玖,8 人局,异端,4,阵亡,胜利,8,4,7,无
2018-09-23 22:20,莉雅丝•吉蒙里,6 人局,异端,3,阵亡,败北,5,3,5,无
2018-09-23 22:48,灵乌路空,6 人局,异端,6,阵亡,胜利,5,6,12,无
2018-09-23 23:27,赤蛮奇,6 人局,异端,2,阵亡,败北,5,2,3,无
2018-09-23 23:45,芙兰朵露•斯卡雷特,6 人局,异端,4,存活,胜利,14,4,1,无
2018-09-24 00:01,水银灯,6 人局,司祝,9,存活,胜利,14,9,5,无
2018-09-24 00:03,塞蕾丝提雅•罗登贝克,6 人局,异端,0,存活,平局,1,0,0,莎莎杀玩家会互相吸引
2018-09-24 00:27,塞蕾丝提雅•罗登贝克,6 人局,司祝,5,存活,败北,5,5,0,术士之战
2018-09-24 00:44,SP露米娅,6 人局,异端,2,阵亡,败北,5,2,1,无
2018-09-30 22:11,神古明地觉,6 人局,异端,14,存活,胜利,13,14,5,被无视的可怜人 击破逼近之敌
2018-10-02 21:25,优克里伍德•海尔赛兹,6 人局,君主,5,阵亡,败北,5,4,9,渡劫失败 安拉胡阿克巴
2018-10-07 21:05,琪斯美,6 人局,异端,3,存活,胜利,16,3,1,无
2018-10-07 21:27,克劳恩皮丝,6 人局,司祝,2,阵亡,败北,5,2,4,无
2018-10-07 21:46,神蓬莱山辉夜,6 人局,异端,4,存活,胜利,16,4,3,我有姿势我自豪
2018-10-07 22:19,米卡莎•阿克曼,6 人局,异端,8,存活,胜利,11,7,4,随着本能去吧
2018-10-14 22:24,赛托希梅雅,6 人局,异端,7,阵亡,败北,5,7,6,无
2018-10-14 22:27,九条可怜,6 人局,司祝,0,存活,平局,1,0,0,无
2018-10-14 22:41,古明地觉,6 人局,君主,3,存活,败北,5,3,1,无
