2017-07-29 13:24,SP物部布都,6 人局,异端,9,存活,胜利,14,9,7,被无视的可怜人
2017-07-29 13:39,赛托希梅雅,6 人局,异端,2,存活,胜利,14,2,4,无
2017-07-29 19:03,战场原黑仪,6 人局,黑幕,3,存活,败北,6,3,2,被无视的可怜人
2017-07-29 19:59,魂魄妖梦,6 人局,异端,4,阵亡,败北,5,4,4,无
2017-07-29 20:29,维多利加•德•布洛瓦,6 人局,异端,1,阵亡,败北,5,1,1,无
2017-07-29 20:50,若鹭姬,6 人局,黑幕,3,阵亡,败北,5,5,2,无
2017-07-29 21:18,夜夜,6 人局,司祝,7,存活,胜利,14,7,8,无
2017-07-29 21:49,丽夏•麻绪,6 人局,黑幕,3,存活,败北,6,3,6,被无视的可怜人
2017-07-29 22:12,芙蕾德莉卡•贝伦卡斯泰露,6 人局,司祝,4,阵亡,败北,5,4,1,无
2017-07-29 22:55,冬海爱衣,6 人局,异端,3,阵亡,胜利,8,3,5,无
2017-07-31 22:10,风见幽香,6 人局,君主,3,阵亡,败北,5,3,2,旧地狱之旅
2017-07-31 22:32,SP古明地恋,6 人局,异端,15,存活,胜利,10,14,10,无
2017-08-01 21:05,SP物部布都,6 人局,异端,6,阵亡,败北,5,6,5,无
2017-08-01 21:36,SP上白泽慧音,6 人局,异端,3,阵亡,败北,5,3,0,女装大佬
2017-08-03 13:22,神洩矢诹访子,6 人局,异端,9,存活,胜利,13,9,7,无
2017-08-03 13:51,梅露露琳丝•蕾蒂•阿鲁兹,6 人局,异端,4,存活,胜利,16,4,6,肉搏专家
2017-08-03 14:13,神洩矢诹访子,6 人局,司祝,1,存活,败北,5,0,0,无
2017-08-06 21:55,八坂神奈子,6 人局,异端,5,存活,胜利,15,4,3,被无视的可怜人
2017-08-07 21:42,八坂神奈子,6 人局,异端,13,存活,胜利,12,12,8,弹射起步
2017-08-07 22:02,恐山安娜,6 人局,司祝,3,阵亡,败北,5,3,7,无
2017-08-13 20:22,御坂美琴,6 人局,君主,1,存活,逃跑,0,1,0,无
2017-08-14 23:14,蕾米莉娅•斯卡雷特,6 人局,异端,3,阵亡,败北,5,2,0,无
2017-08-17 20:26,神蓬莱山辉夜,8 人局,异端,5,存活,平局,1,4,2,无
2017-08-24 21:37,水银灯,6 人局,黑幕,3,存活,败北,6,3,8,无
2017-08-24 21:45,玛艾露贝莉•赫恩,6 人局,黑幕,1,存活,败北,6,1,2,你的就是我的
2017-08-24 22:19,若鹭姬,6 人局,异端,8,存活,胜利,17,12,5,无
2017-08-26 19:58,夏洛特•德诺阿,6 人局,异端,6,存活,败北,5,5,2,无
2017-12-17 22:00,奈可,6 人局,司祝,4,阵亡,败北,5,4,2,无
2017-12-17 22:35,SP琪露诺,6 人局,异端,12,阵亡,平局,0,12,7,无
2018-02-15 20:36,西行寺幽幽子,6 人局,君主,7,存活,逃跑,0,7,5,无
2018-02-15 21:07,茉茉•贝莉雅•戴比露克,6 人局,司祝,7,存活,胜利,13,7,2,肉搏专家
2018-02-15 21:40,远野秋叶,6 人局,黑幕,21,阵亡,败北,5,18,12,安拉胡阿克巴 渡劫失败
2018-02-15 21:48,丽夏•麻绪,6 人局,君主,2,阵亡,败北,5,2,3,无
2018-02-16 22:35,成濑万里亚,6 人局,异端,20,存活,败北,5,14,4,无
2018-03-06 22:31,本居小铃,6 人局,异端,1,阵亡,败北,5,1,4,无
2018-03-06 23:11,丽夏•麻绪,6 人局,黑幕,18,存活,平局,1,17,12,弹幕回避
2018-03-14 22:28,蓬莱山辉夜,6 人局,君主,8,阵亡,败北,6,7,6,被无视的可怜人 你的就是我的
2018-04-30 20:58,桂言叶,8 人局,异端,6,存活,胜利,12,6,6,无
