2017-08-08 20:01,芙兰朵露•斯卡雷特,8 人局,异端,1,存活,平局,1,1,2,无
2017-08-08 20:07,结城明日奈,8 人局,异端,0,存活,平局,1,0,0,无
2017-08-08 20:25,SP射命丸文,8 人局,黑幕,1,存活,败北,6,1,3,无
2017-08-08 20:53,战场原黑仪,8 人局,异端,1,存活,胜利,17,1,4,无
2017-11-12 22:42,神绮,6 人局,黑幕,3,存活,败北,6,3,1,无
2017-11-12 23:39,东风谷早苗,6 人局,君主,15,阵亡,败北,8,15,11,无
2017-11-13 21:56,莉特丝•特尔提娜＆萨露莎•特尔提娜,6 人局,司祝,1,存活,逃跑,0,1,0,无
2017-11-13 22:13,奈可,6 人局,异端,13,存活,胜利,10,13,11,弹幕回避
2017-11-13 22:42,坂上智代,6 人局,异端,1,阵亡,败北,5,1,2,无
2017-11-29 20:50,远野秋叶,6 人局,君主,3,阵亡,败北,5,3,0,无
2017-11-29 21:25,秦心,6 人局,异端,3,阵亡,胜利,8,3,0,无
2018-02-16 22:35,空幻,6 人局,黑幕,19,阵亡,败北,5,19,9,被无视的可怜人
