2017-11-17 21:13,琪露诺,8 人局,异端,3,存活,胜利,19,3,1,无
2017-11-17 21:38,SP琪露诺,8 人局,君主,1,存活,平局,1,1,0,无
2017-11-17 21:54,霍青娥,8 人局,司祝,2,存活,胜利,14,2,1,无
2017-11-17 22:07,秋静叶,8 人局,异端,2,存活,败北,5,2,0,无
2017-11-17 22:28,曙,8 人局,司祝,3,存活,胜利,15,3,3,无
2017-11-18 21:20,灰原哀,6 人局,黑幕,3,存活,败北,6,3,1,无
2017-11-18 21:30,汐宫栞,6 人局,司祝,1,存活,败北,5,1,0,无
2017-11-18 21:45,战场原黑仪,6 人局,异端,2,阵亡,败北,5,2,0,无
2017-11-18 22:05,冴月麟,6 人局,异端,1,阵亡,胜利,11,1,1,无
2017-11-18 22:48,巽绀,6 人局,司祝,1,阵亡,胜利,10,1,0,肉搏专家
2017-11-19 21:10,古明地恋,6 人局,司祝,0,存活,平局,1,0,0,莎莎杀玩家会互相吸引
2017-11-19 21:27,神博丽灵梦,6 人局,异端,3,存活,胜利,16,3,5,无
2017-11-19 22:15,远野秋叶,6 人局,黑幕,20,阵亡,败北,5,19,7,女装大佬
2017-11-27 19:48,神蓬莱山辉夜,6 人局,异端,3,存活,胜利,11,3,11,登上人生巅峰
2017-11-29 20:50,梅露露琳丝•蕾蒂•阿鲁兹,6 人局,异端,3,存活,胜利,14,3,4,无
2017-11-29 21:25,神博丽灵梦,6 人局,司祝,4,阵亡,败北,5,4,2,无
2017-12-01 21:34,高坂丽奈,6 人局,黑幕,1,存活,败北,5,1,3,无
2017-12-01 22:10,SP四季映姬,6 人局,司祝,6,阵亡,败北,5,5,5,苟……
2017-12-01 22:47,西行寺幽幽子,6 人局,君主,6,阵亡,败北,6,6,3,无
2017-12-01 23:10,封兽鵺,6 人局,黑幕,7,存活,败北,6,7,7,无
2017-12-01 23:58,SP琪露诺,6 人局,异端,10,阵亡,败北,5,10,7,无
2017-12-02 00:12,巽绀,6 人局,司祝,1,阵亡,胜利,10,1,1,无
2017-12-02 22:18,鸢泽美咲,6 人局,异端,3,阵亡,败北,5,3,0,无
2017-12-02 22:50,秋静叶,6 人局,异端,8,阵亡,败北,5,8,3,被无视的可怜人
2017-12-02 23:23,蓬莱山辉夜,6 人局,君主,7,阵亡,败北,9,7,11,登上人生巅峰
2017-12-02 23:37,宫水三叶,6 人局,异端,4,存活,胜利,14,4,2,无
2017-12-02 23:39,西行寺幽幽子,6 人局,异端,0,存活,平局,1,0,0,无
2017-12-02 23:57,云居一轮,6 人局,异端,5,存活,胜利,14,5,4,肉搏专家
2017-12-03 00:20,莉莉姆,6 人局,异端,4,阵亡,败北,5,4,2,无
2017-12-03 00:36,高坂桐乃,6 人局,黑幕,3,存活,败北,6,3,0,莎莎杀玩家会互相吸引
2017-12-03 21:21,水银灯,6 人局,君主,7,存活,胜利,11,7,7,无
2017-12-03 21:23,蓬莱山辉夜,6 人局,君主,1,存活,平局,1,1,0,无
2017-12-03 22:03,比那名居天子,6 人局,异端,4,阵亡,胜利,8,4,3,无
2017-12-06 20:48,椎名真白,6 人局,司祝,4,阵亡,败北,5,4,2,无
2017-12-06 21:27,姬海棠果,6 人局,司祝,3,存活,逃跑,0,2,4,无
2017-12-06 22:44,绵月丰姬,6 人局,司祝,3,阵亡,败北,5,3,5,安拉胡阿克巴
2017-12-07 21:47,阿库娅,6 人局,君主,3,阵亡,败北,5,1,0,无
2017-12-07 22:05,绵月丰姬,6 人局,异端,2,阵亡,胜利,8,2,6,无
2017-12-07 22:41,寅丸星,6 人局,黑幕,9,存活,败北,5,9,7,无
2017-12-07 23:05,千斗五十铃,6 人局,黑幕,20,阵亡,败北,13,19,6,旧地狱之旅
2017-12-10 20:59,藤林杏,6 人局,异端,3,阵亡,败北,5,3,1,无
2017-12-10 21:01,宫园薰,6 人局,异端,0,存活,平局,1,0,0,无
2017-12-10 21:23,露易丝•拉•瓦利埃尔,6 人局,君主,9,阵亡,败北,5,8,0,渡劫失败 安拉胡阿克巴
2017-12-10 21:42,露米娅,6 人局,黑幕,4,存活,败北,6,4,6,无
2017-12-10 22:05,长门有希,6 人局,异端,6,存活,逃跑,0,6,6,无
2017-12-10 22:28,雪风•帕尼托尼,6 人局,黑幕,2,存活,败北,6,2,0,无
2017-12-10 22:51,雪风•帕尼托尼,6 人局,异端,4,阵亡,逃跑,0,4,1,无
2017-12-17 22:00,神尾观铃,6 人局,异端,12,存活,胜利,11,12,6,无
2017-12-17 22:35,西行寺幽幽子,6 人局,君主,21,存活,平局,1,20,8,被无视的可怜人
2017-12-27 23:02,纯狐,6 人局,黑幕,3,存活,败北,6,3,8,无
2017-12-30 21:41,藤原妹红,6 人局,司祝,0,阵亡,败北,5,0,0,打酱油的
2017-12-30 21:52,八坂神奈子,6 人局,异端,3,存活,胜利,14,2,2,无
2017-12-30 22:07,SP琪露诺,6 人局,异端,3,存活,胜利,14,3,5,无
2017-12-30 22:18,维多利加•德•布洛瓦,6 人局,异端,1,阵亡,败北,5,1,1,无
2017-12-30 22:39,秋静叶,6 人局,司祝,9,存活,败北,5,9,1,无
2017-12-30 22:46,八坂神奈子,6 人局,异端,1,存活,胜利,14,1,6,无
2017-12-30 22:58,琪莎拉,6 人局,异端,1,阵亡,败北,5,1,0,无
2017-12-30 23:43,御坂美琴,6 人局,君主,15,存活,胜利,11,15,7,我有姿势我自豪
2017-12-31 21:51,牧濑红莉栖,6 人局,异端,1,阵亡,败北,5,1,1,无
2017-12-31 21:52,羽衣狐,6 人局,司祝,0,存活,平局,1,0,0,无
2017-12-31 22:08,莉莉•怀特,8 人局,异端,2,存活,胜利,17,2,2,无
2017-12-31 22:35,十六夜咲夜,8 人局,司祝,8,存活,胜利,15,5,7,我有姿势我自豪
2017-12-31 22:56,加贺,6 人局,异端,4,阵亡,败北,5,4,2,被无视的可怜人
2017-12-31 23:23,蓬莱山辉夜,6 人局,黑幕,21,存活,胜利,25,21,14,泛神论者
2018-01-04 22:36,神尾观铃,6 人局,黑幕,0,存活,败北,5,0,0,无
2018-01-06 19:49,蓬莱山辉夜,6 人局,君主,11,存活,胜利,11,11,11,你的就是我的
2018-01-06 20:07,魂魄妖梦,6 人局,司祝,3,阵亡,胜利,10,3,7,无
2018-01-06 20:29,神博丽灵梦,6 人局,异端,9,存活,胜利,12,9,6,无
2018-01-16 20:05,堀川雷鼓,6 人局,异端,7,存活,败北,5,7,3,无
2018-01-16 20:24,寄叶二号Ｂ型,6 人局,异端,2,阵亡,胜利,11,2,0,这是我这个月的党费
2018-02-22 21:17,玛艾露贝莉•赫恩,6 人局,异端,4,阵亡,败北,5,4,1,无
2018-02-22 21:39,SP雾雨魔理沙,6 人局,异端,2,阵亡,败北,5,2,3,无
2018-02-22 21:54,西行寺幽幽子,6 人局,君主,3,存活,败北,5,3,2,无
2018-02-22 22:09,阿露菲米,6 人局,异端,3,阵亡,败北,5,3,1,无
2018-02-22 22:25,SP四季映姬,6 人局,黑幕,3,存活,败北,6,3,1,无
2018-02-22 22:43,风见幽香,6 人局,君主,3,阵亡,败北,5,2,1,无
2018-02-22 23:08,藤林杏,6 人局,司祝,3,阵亡,败北,5,2,0,无
2018-02-22 23:32,蓬莱山辉夜,6 人局,君主,9,存活,平局,1,9,13,无
2018-02-22 23:54,八坂神奈子,6 人局,司祝,6,存活,败北,5,5,6,被无视的可怜人
2018-02-23 00:17,食蜂操祈,6 人局,异端,3,阵亡,胜利,8,2,0,安拉胡阿克巴 渡劫失败 术士之战
2018-02-23 00:49,永江衣玖,6 人局,司祝,10,阵亡,败北,7,9,9,飘荡的地缚灵 我有姿势我自豪
2018-02-24 20:01,SP琪露诺,6 人局,异端,0,存活,平局,1,0,0,莎莎杀玩家会互相吸引
2018-02-24 20:53,朱鹭子,6 人局,司祝,4,阵亡,败北,5,4,0,无
2018-02-24 21:10,雾雨魔理沙,6 人局,司祝,3,存活,败北,5,3,7,无
2018-02-24 21:31,米丝蒂娅•萝蕾莱,6 人局,君主,6,存活,胜利,13,6,11,弹射起步
2018-02-24 22:02,秋静叶,6 人局,异端,10,阵亡,败北,5,10,1,无
2018-03-04 22:05,宇佐见莲子,6 人局,异端,0,存活,败北,5,0,0,无
2018-03-15 21:58,宇佐见堇子,6 人局,君主,3,阵亡,败北,5,3,1,无
2018-03-15 22:11,关谷鸣,6 人局,司祝,2,存活,败北,5,2,6,无
2018-03-15 22:33,圣白莲,6 人局,异端,5,存活,胜利,16,5,6,无
2018-04-02 21:11,间桐樱,6 人局,黑幕,2,存活,败北,6,2,2,无
2018-04-02 21:29,桑妮•米尔克,6 人局,异端,4,存活,胜利,11,4,6,无
2018-04-02 22:11,和泉纱雾,6 人局,异端,24,存活,胜利,8,23,20,被无视的可怜人 迷酊之梦 弹幕回避 成吨输出
2018-04-02 22:18,冲田总司,6 人局,黑幕,1,存活,败北,6,1,3,无
2018-04-02 22:30,藤原妹红,6 人局,异端,3,阵亡,败北,5,3,4,无
2018-04-02 23:04,神尾观铃,6 人局,异端,14,存活,胜利,14,13,13,无
2018-04-04 21:08,冲田总司,6 人局,司祝,8,存活,败北,5,8,5,无
2018-04-04 21:39,稻叶姬子,6 人局,司祝,9,阵亡,败北,7,9,13,无
2018-04-04 22:37,五河琴里,6 人局,君主,1,存活,平局,1,1,0,无
2018-04-04 22:59,霍青娥,8 人局,司祝,0,存活,胜利,14,0,0,无
2018-04-04 23:44,间桐樱,8 人局,异端,1,阵亡,败北,5,1,2,无
2018-04-05 00:04,千斗五十铃,8 人局,异端,2,阵亡,败北,5,2,1,无
2018-04-05 00:27,比那名居天子,6 人局,君主,9,阵亡,败北,6,9,6,无
2018-04-05 00:44,纯狐,6 人局,君主,6,存活,败北,5,6,10,无
2018-04-05 20:33,神八云紫,6 人局,司祝,1,存活,败北,5,0,0,无
2018-04-05 21:01,英梨梨•斯潘塞•泽村,6 人局,异端,8,阵亡,平局,0,7,5,无
2018-04-05 21:28,小野寺小咲,6 人局,黑幕,10,阵亡,败北,5,10,4,无
2018-04-05 22:00,丽夏•麻绪,6 人局,异端,9,阵亡,败北,5,9,5,无
2018-04-05 22:09,米卡莎•阿克曼,6 人局,异端,2,存活,胜利,16,2,4,无
2018-04-05 22:31,古明地觉,6 人局,司祝,12,存活,败北,5,12,3,无
2018-04-05 22:54,克鲁鲁•采佩什,6 人局,异端,1,阵亡,败北,5,1,0,无
2018-04-05 23:22,SP四季映姬,6 人局,异端,6,存活,胜利,11,6,4,被无视的可怜人
2018-04-05 23:44,蓬莱山辉夜,6 人局,君主,11,存活,败北,5,10,1,无
2018-04-06 21:23,本居小铃,6 人局,黑幕,0,存活,败北,6,0,0,莎莎杀玩家会互相吸引
2018-04-06 21:43,八坂神奈子,6 人局,黑幕,9,阵亡,败北,5,7,4,无
2018-04-06 22:35,神蕾米莉娅•斯卡雷特,6 人局,黑幕,6,存活,败北,6,6,9,无
2018-04-06 22:47,冲田总司,6 人局,黑幕,2,阵亡,败北,5,2,0,无
2018-04-06 23:01,蓬莱山辉夜,6 人局,君主,8,存活,逃跑,0,8,0,被无视的可怜人
2018-04-09 20:32,西行寺幽幽子,6 人局,异端,5,存活,胜利,16,5,1,无
2018-04-09 20:42,古明地觉,6 人局,君主,1,阵亡,败北,5,1,0,无
2018-04-09 21:01,米卡莎•阿克曼,6 人局,黑幕,0,存活,平局,1,0,0,无
2018-04-09 21:45,维多利加•德•布洛瓦,6 人局,司祝,4,阵亡,败北,6,4,2,无
2018-04-09 21:59,SP四季映姬,6 人局,异端,4,存活,胜利,17,4,6,弹射起步
2018-04-09 22:25,圣白莲,6 人局,异端,7,存活,胜利,14,7,6,无
2018-04-09 22:42,宫古芳香,6 人局,异端,4,存活,胜利,14,4,0,无
2018-04-09 22:58,惠惠,6 人局,黑幕,3,存活,败北,6,3,5,女装大佬
2018-04-09 23:27,西行寺幽幽子,6 人局,异端,6,阵亡,胜利,9,6,6,无
2018-04-10 20:53,SP四季映姬,6 人局,异端,3,存活,胜利,14,3,5,无
2018-04-10 21:00,八坂神奈子,6 人局,异端,1,存活,胜利,14,1,2,无
2018-04-10 21:18,五河琴里,6 人局,异端,3,阵亡,败北,5,3,3,无
2018-04-10 21:37,雾雨魔理沙,6 人局,异端,5,阵亡,胜利,8,5,4,无
2018-04-10 21:58,加贺,6 人局,异端,7,阵亡,败北,6,6,8,无
2018-04-10 22:13,蓬莱山辉夜,8 人局,异端,2,存活,胜利,17,2,0,无
2018-04-10 22:38,加贺,8 人局,异端,3,阵亡,败北,5,3,0,被无视的可怜人 女装大佬
2018-04-13 21:18,八坂神奈子,6 人局,异端,4,存活,胜利,14,3,6,你的就是我的 肉搏专家
2018-04-13 21:38,玉藻前,6 人局,司祝,3,存活,败北,5,3,3,无
2018-04-13 21:55,秋静叶,6 人局,异端,7,存活,胜利,16,7,5,被无视的可怜人 肉搏专家
2018-04-13 22:15,古明地觉,6 人局,君主,1,存活,胜利,11,1,1,肉搏专家 根源的帝王
2018-04-15 21:26,西行寺幽幽子,6 人局,君主,7,阵亡,败北,5,6,1,无
2018-04-15 21:49,藤原妹红,6 人局,异端,9,存活,胜利,14,8,5,无
2018-04-15 22:03,永江衣玖,6 人局,异端,2,阵亡,败北,5,2,1,无
2018-04-15 22:23,冲田总司,6 人局,黑幕,8,阵亡,败北,5,8,7,安拉胡阿克巴
2018-04-21 20:28,远野秋叶,8 人局,异端,2,阵亡,败北,5,2,2,无
2018-04-21 20:47,西行寺幽幽子,8 人局,异端,4,存活,胜利,14,4,7,无
2018-04-21 21:12,赫萝,8 人局,异端,2,阵亡,败北,5,2,6,无
2018-04-21 21:59,索菲•诺伊恩缪拉,8 人局,异端,5,阵亡,胜利,8,5,5,无
2018-04-22 21:08,八坂神奈子,6 人局,君主,5,存活,胜利,11,4,4,军火商人
2018-04-22 21:31,神东风谷早苗,6 人局,司祝,6,存活,胜利,13,6,4,无
2018-04-22 21:58,神蓬莱山辉夜,6 人局,异端,5,存活,胜利,11,4,14,我有姿势我自豪
2018-04-23 20:58,莉莉•怀特,6 人局,司祝,5,存活,败北,5,4,0,莎莎杀玩家会互相吸引 命运的奴隶
2018-04-23 21:15,巽绀,6 人局,司祝,3,阵亡,败北,5,3,0,无
2018-04-23 21:56,千斗五十铃,6 人局,异端,3,阵亡,败北,5,3,5,安慰奖
2018-04-23 22:41,SP四季映姬,6 人局,司祝,3,阵亡,败北,5,2,9,我有姿势我自豪
2018-04-23 23:01,蓬莱山辉夜,6 人局,君主,9,存活,胜利,12,9,4,无
2018-04-23 23:16,羽濑川小鸠,6 人局,君主,6,存活,败北,5,6,3,无
2018-04-23 23:46,羽衣狐,6 人局,司祝,9,存活,败北,7,9,15,无
2018-04-24 21:35,若鹭姬,6 人局,异端,12,存活,胜利,15,10,5,无
2018-04-24 22:38,蓬莱山辉夜,6 人局,君主,4,存活,胜利,14,4,11,你的就是我的 登上人生巅峰
2018-04-24 22:55,因幡帝,6 人局,异端,1,阵亡,败北,5,1,6,无
2018-04-24 23:09,SP露米娅,6 人局,异端,4,存活,胜利,14,3,0,无
2018-04-24 23:16,曙,6 人局,司祝,0,存活,败北,5,0,0,无
2018-04-24 23:26,SP雾雨魔理沙,6 人局,黑幕,1,阵亡,败北,5,1,0,无
2018-04-25 19:59,西行寺幽幽子,6 人局,君主,12,阵亡,败北,5,10,4,无
2018-04-25 21:12,维多利加•德•布洛瓦,6 人局,司祝,1,存活,败北,5,1,0,无
2018-04-25 21:33,雪风•帕尼托尼,6 人局,异端,5,存活,胜利,14,5,1,无
2018-04-25 22:07,十六夜咲夜,8 人局,司祝,12,阵亡,败北,5,6,2,无
2018-04-25 22:36,蓬莱山辉夜,6 人局,君主,5,存活,胜利,13,5,8,我有姿势我自豪
2018-04-25 23:13,御坂美琴,6 人局,君主,17,存活,胜利,12,17,14,我有姿势我自豪 弹射起步
2018-04-25 23:33,秋静叶,6 人局,异端,3,阵亡,败北,5,3,2,无
2018-04-25 23:52,高坂桐乃,6 人局,黑幕,6,存活,败北,6,6,2,无
2018-04-26 00:06,鸢泽美咲,6 人局,异端,1,存活,胜利,14,1,0,术士之战
2018-04-26 20:50,弓塚五月,6 人局,异端,0,存活,胜利,14,0,0,无
2018-04-26 21:30,云居一轮,6 人局,异端,6,阵亡,胜利,8,6,2,无
2018-04-26 22:15,御坂美琴,8 人局,君主,1,存活,平局,1,1,4,我有姿势我自豪
2018-04-26 22:40,莉莉•怀特,8 人局,异端,2,阵亡,败北,5,1,0,无
2018-04-26 22:59,SP古明地觉,8 人局,异端,3,阵亡,胜利,11,3,1,无
2018-04-26 23:00,本居小铃,8 人局,异端,0,存活,平局,1,0,0,无
2018-04-26 23:18,弓塚五月,8 人局,异端,3,阵亡,胜利,8,3,0,术士之战
2018-04-26 23:39,姬柊雪菜,8 人局,黑幕,6,阵亡,败北,5,6,5,无
2018-04-26 23:59,蓬莱山辉夜,6 人局,君主,5,存活,胜利,12,5,8,我有姿势我自豪 你的就是我的
2018-04-27 00:17,云居一轮,6 人局,异端,4,阵亡,败北,5,4,1,无
2018-04-27 21:41,神东风谷早苗,8 人局,异端,1,阵亡,败北,5,1,2,无
2018-04-27 21:58,高坂桐乃,8 人局,异端,5,存活,胜利,16,4,4,无
2018-04-27 22:35,成濑万里亚,8 人局,异端,7,存活,胜利,19,7,9,被无视的可怜人
2018-04-27 22:59,牧濑红莉栖,6 人局,司祝,3,阵亡,败北,5,3,2,无
2018-04-27 23:28,冴月麟,6 人局,司祝,9,阵亡,胜利,10,9,8,无
2018-04-27 23:37,SP琪露诺,6 人局,黑幕,1,存活,败北,6,1,1,无
2018-04-28 21:36,SP琪露诺,6 人局,异端,0,存活,胜利,14,0,0,高手躺赢
2018-04-28 21:49,蓝原延珠,6 人局,异端,3,存活,胜利,16,3,6,无
2018-04-28 22:17,Ｃ．Ｃ．,6 人局,司祝,11,存活,胜利,13,12,7,无
2018-04-28 22:56,鹿目圆香,8 人局,君主,32,存活,平局,1,32,10,弹幕回避
2018-04-28 23:17,本居小铃,8 人局,黑幕,2,存活,败北,6,2,3,无
2018-04-28 23:48,比那名居天子,8 人局,异端,6,存活,胜利,17,5,1,无
2018-04-29 20:44,松前绪花,6 人局,异端,3,阵亡,胜利,8,3,0,无
2018-04-29 20:58,汤音,6 人局,异端,1,阵亡,胜利,11,1,0,肉搏专家
2018-04-29 21:10,奈可,6 人局,黑幕,3,存活,败北,6,3,5,无
2018-04-29 21:42,两仪式,6 人局,异端,8,阵亡,败北,5,8,6,无
2018-04-29 22:06,寄叶二号Ｂ型,6 人局,异端,5,阵亡,败北,5,4,1,被无视的可怜人
2018-04-29 22:16,米卡莎•阿克曼,6 人局,异端,4,存活,胜利,13,4,4,无
2018-04-29 22:30,多多良小伞,6 人局,异端,3,阵亡,败北,5,3,1,无
2018-04-30 19:43,蓬莱山辉夜,6 人局,君主,12,存活,胜利,13,12,12,登上人生巅峰 弹射起步
2018-04-30 20:07,米卡莎•阿克曼,6 人局,异端,6,存活,胜利,10,6,14,弹射起步
2018-04-30 20:13,绫波丽,6 人局,异端,1,存活,胜利,14,1,3,无
2018-04-30 20:31,博丽灵梦,6 人局,君主,9,阵亡,败北,6,8,8,无
2018-04-30 20:58,因幡帝,8 人局,异端,0,阵亡,胜利,11,0,0,打酱油的
2018-04-30 22:25,堀川雷鼓,6 人局,司祝,9,存活,败北,7,8,12,莎莎杀玩家会互相吸引 随着本能去吧
2018-04-30 22:34,十六夜咲夜,6 人局,异端,1,存活,胜利,14,1,1,无
2018-04-30 23:10,SP火焰猫燐,6 人局,君主,32,阵亡,败北,7,30,19,登上人生巅峰 弹幕回避
2018-05-01 20:31,小鸟遊六花,6 人局,黑幕,6,存活,败北,6,6,9,无
2018-05-01 20:33,绵月丰姬,6 人局,异端,0,存活,平局,1,0,0,无
2018-05-01 20:57,十六夜咲夜,8 人局,异端,1,阵亡,败北,5,1,7,无
2018-05-01 22:05,若鹭姬,8 人局,异端,3,阵亡,败北,5,6,7,无
2018-05-01 22:34,御坂美琴,8 人局,君主,9,存活,胜利,16,9,23,我有姿势我自豪 成吨输出 你记得自己吃过多少片面包吗
2018-05-01 23:07,鹿目圆香,6 人局,君主,7,阵亡,败北,5,6,4,渡劫失败 安拉胡阿克巴
2018-05-03 20:46,本居小铃,6 人局,异端,1,阵亡,胜利,11,1,4,无
2018-05-03 21:07,SP古明地恋,6 人局,司祝,8,存活,胜利,14,8,13,无
2018-05-03 21:21,茨木华扇,6 人局,异端,5,存活,胜利,14,5,4,肉搏专家
2018-05-03 21:44,神尾观铃,6 人局,司祝,4,阵亡,败北,5,4,4,无
2018-05-03 21:53,铃仙•优昙华院•稻叶,6 人局,异端,2,存活,胜利,13,2,4,无
2018-05-03 22:30,SP四季映姬,8 人局,司祝,3,存活,败北,5,3,4,无
2018-05-03 22:49,克鲁鲁•采佩什,8 人局,司祝,1,阵亡,败北,5,1,1,无
2018-05-03 23:21,红美铃,8 人局,异端,3,阵亡,败北,5,3,7,无
2018-05-07 21:49,若鹭姬,6 人局,异端,2,阵亡,败北,5,3,2,无
2018-05-07 21:52,远野秋叶,6 人局,黑幕,1,存活,平局,1,1,0,无
2018-05-07 22:08,狮子神黑,8 人局,黑幕,2,阵亡,败北,5,2,4,无
2018-05-07 22:43,莉莉•怀特,8 人局,异端,1,阵亡,败北,5,1,0,无
2018-05-08 22:28,雾雨魔理沙,6 人局,异端,2,阵亡,败北,5,2,3,无
2018-05-08 22:42,云居一轮,6 人局,司祝,1,阵亡,败北,5,1,0,女装大佬
2018-05-08 22:56,英梨梨•斯潘塞•泽村,6 人局,司祝,6,存活,胜利,13,6,1,无
2018-05-08 23:15,两仪式,6 人局,异端,5,阵亡,败北,5,5,2,无
2018-05-09 21:51,神尾观铃,6 人局,异端,4,阵亡,败北,5,4,5,莎莎杀玩家会互相吸引
2018-05-09 21:54,宇佐见堇子,6 人局,异端,0,存活,平局,1,0,0,无
2018-05-09 22:25,八坂神奈子,8 人局,司祝,5,阵亡,败北,5,4,7,击破逼近之敌 安拉胡阿克巴
2018-05-09 22:40,圣白莲,8 人局,异端,2,存活,胜利,17,2,1,无
2018-05-09 23:12,十六夜咲夜,8 人局,司祝,16,存活,胜利,15,10,9,被无视的可怜人 弹射起步
2018-05-10 21:59,玛艾露贝莉•赫恩,6 人局,异端,3,存活,胜利,10,3,4,弹射起步
