2018-04-25 00:19:45,06p,luna050,rebel,win,tsuki001,lord,lose,tsuki010,rebel,win,sp015,loyalist,lose,bangai001,renegade,lose,bangai008,rebel,win
2018-04-25 19:59:11,06p,yuki015,rebel,win,shin007,renegade,lose,sp003,loyalist,lose,sp019,rebel,win,bangai008,rebel,win,yuki018,lord,lose
2018-04-25 21:12:59,06p,luna055,rebel,win,luna023,renegade,lose,wind007,loyalist,lose,bangai004,lord,lose,hana009,rebel,win,wind056,rebel,win
2018-04-25 21:33:20,06p,luna010,rebel,win,kaze005,lord,lose,wind005,rebel,win,shin013,renegade,lose,bloom040,loyalist,lose,wind045,rebel,win
2018-04-25 22:07:42,08p,tsuki007,rebel,win,yuki001,lord,lose,bloom019,renegade,lose,bloom032,rebel,win,snow056,loyalist,lose,hana010,rebel,win,tsuki008,loyalist,lose,kaze012,rebel,win
2018-04-25 22:36:25,06p,tsuki012,rebel,lose,tsuki018,lord,win,yuki018,renegade,lose,tsuki005,loyalist,win,bangai005,rebel,lose,luna010,rebel,lose
2018-04-25 23:13:41,06p,snow035,rebel,lose,wind028,rebel,lose,sp015,renegade,lose,wind019,rebel,lose,luna026,loyalist,win,luna014,lord,win
2018-04-25 23:33:01,06p,wind029,renegade,win,kaze014,rebel,lose,wind047,rebel,lose,wind044,loyalist,lose,bloom001,lord,lose,sp018,rebel,lose
2018-04-25 23:52:42,06p,luna043,rebel,win,luna048,rebel,win,snow028,renegade,lose,kaze008,loyalist,lose,wind057,rebel,win,wind001,lord,lose
2018-04-26 00:06:09,06p,snow004,rebel,win,snow040,renegade,lose,kami012,loyalist,lose,luna059,rebel,win,sp020,rebel,win,kaze001,lord,lose
2018-04-26 20:50:17,06p,tsuki001,lord,lose,kaze017,rebel,win,bloom010,rebel,win,kami010,renegade,lose,bangai004,rebel,win,tsuki006,loyalist,lose
2018-04-26 21:30:07,06p,yuki010,rebel,win,yuki016,rebel,win,kami007,loyalist,lose,snow032,renegade,lose,tsuki001,lord,lose,snow046,rebel,win
2018-04-26 22:15:40,08p,sp014,loyalist,surrender,kaze015,rebel,surrender,sp013,rebel,surrender,snow051,rebel,surrender,kami015,rebel,surrender,tsuki013,loyalist,surrender,snow059,renegade,surrender,luna014,lord,surrender
