2017-05-17 21:21:54,08p,kaze018,lord,win,snow045,rebel,lose,kami002,loyalist,win,kaze005,loyalist,win,wind043,rebel,lose,kami010,rebel,lose,sp014,renegade,lose,kami012,rebel,lose
2017-05-17 21:54:02,06p,bloom003,rebel,win,kami009,rebel,win,yuki003,loyalist,lose,kami002,renegade,lose,bloom025,rebel,win,luna009,lord,lose
2017-05-18 19:33:37,06p,yuki018,lord,lose,bloom021,renegade,lose,kami002,rebel,win,snow054,loyalist,lose,bangai010,rebel,win,kami011,rebel,win
2017-05-18 19:51:52,06p,shin003,rebel,win,yuki018,lord,lose,snow028,rebel,win,shin015,loyalist,lose,yuki011,rebel,win,kami010,renegade,lose
2017-05-18 20:09:48,06p,shin005,rebel,win,yuki008,loyalist,lose,hana004,renegade,lose,tsuki016,rebel,win,kaze012,rebel,win,snow034,lord,lose
2017-05-18 20:26:22,06p,kami002,renegade,win,bloom028,lord,lose,tsuki008,rebel,lose,shin011,loyalist,lose,sp014,rebel,lose,luna004,rebel,lose
2017-05-18 20:37:27,08p,hana013,loyalist,win,tsuki011,renegade,lose,hana018,lord,win,bangai011,rebel,lose,luna033,rebel,lose,shin001,rebel,lose,shin005,rebel,lose,hana010,loyalist,win
2017-05-18 20:49:49,06p,kaze015,renegade,lose,kami007,rebel,lose,yuki008,lord,win,hana011,rebel,lose,snow010,loyalist,win,kami002,rebel,lose
2017-05-18 21:15:15,06p,snow034,rebel,surrender,snow053,lord,surrender,luna012,rebel,surrender,bloom052,renegade,surrender,sp016,rebel,surrender,bloom018,loyalist,surrender
2017-05-18 21:51:35,06p,kami012,rebel,lose,tsuki006,rebel,lose,tsuki012,lord,win,bloom032,renegade,lose,yuki009,loyalist,win,luna011,rebel,lose
2017-05-19 12:59:19,06p,snow035,lord,win,snow013,loyalist,win,kami002,rebel,lose,snow006,rebel,lose,bloom006,rebel,lose,wind039,renegade,lose
2017-05-19 13:15:55,06p,sp013,rebel,win,sp011,renegade,lose,tsuki012,loyalist,lose,kaze018,lord,lose,wind024,rebel,win,snow058,rebel,win
2017-05-19 14:19:13,06p,snow023,rebel,win,bangai002,rebel,win,sp009,renegade,lose,kaze018,lord,lose,hana003,rebel,win,tsuki011,loyalist,lose
2017-05-19 14:34:52,06p,snow032,rebel,win,kami010,rebel,win,kami002,rebel,win,bloom020,lord,lose,tsuki009,loyalist,lose,yuki007,renegade,lose
2017-05-19 14:51:18,06p,snow008,renegade,win,kami001,loyalist,lose,bloom009,rebel,lose,bangai011,rebel,lose,bloom028,lord,lose,luna019,rebel,lose
2017-05-19 19:24:29,06p,kaze016,rebel,win,snow048,renegade,lose,kami009,loyalist,lose,luna014,lord,lose,hana012,rebel,win,yuki006,rebel,win
2017-05-21 13:10:07,06p,kami015,loyalist,win,tsuki006,rebel,lose,kami012,lord,win,kaze005,rebel,lose,sp012,rebel,lose,snow005,renegade,lose
2017-05-21 13:20:48,06p,hana016,rebel,win,hana010,lord,lose,kami010,loyalist,lose,yuki001,rebel,win,sp001,renegade,lose,bangai006,rebel,win
2017-05-21 13:30:11,06p,yuki005,renegade,win,kami001,rebel,lose,luna053,loyalist,lose,wind028,rebel,lose,bloom020,rebel,lose,luna030,lord,lose
2017-05-21 14:06:31,08p,bloom022,renegade,surrender,bangai012,rebel,surrender,kami008,rebel,surrender,wind040,rebel,surrender,hana014,rebel,surrender,bloom031,lord,surrender,snow034,loyalist,surrender,snow017,loyalist,surrender
2017-05-21 14:15:05,08p,wind039,rebel,win,snow005,loyalist,lose,shin006,rebel,win,luna009,loyalist,lose,bloom016,renegade,lose,wind025,rebel,win,luna007,lord,lose,kami002,rebel,win
2017-05-21 14:33:04,08p,kaze016,renegade,lose,luna018,rebel,win,bloom049,rebel,win,kami010,loyalist,lose,shin006,rebel,win,yuki015,lord,lose,bloom018,loyalist,lose,wind041,rebel,win
2017-05-21 14:48:57,08p,snow005,loyalist,lose,snow033,rebel,win,kami007,loyalist,lose,kaze007,rebel,win,bloom042,rebel,win,tsuki012,rebel,win,tsuki018,lord,lose,kaze017,renegade,lose
2017-05-21 14:51:23,08p,kami015,rebel,surrender,hana006,rebel,surrender,wind012,renegade,surrender,kaze008,rebel,surrender,luna010,rebel,surrender,kaze017,loyalist,surrender,tsuki018,lord,surrender,kami008,loyalist,surrender
2017-05-21 15:01:29,08p,kaze001,lord,lose,bloom021,loyalist,lose,wind040,rebel,win,snow036,rebel,win,kami013,loyalist,lose,tsuki003,renegade,lose,luna040,rebel,win,shin015,rebel,win
2017-05-21 15:12:53,08p,kami001,rebel,win,luna014,lord,lose,kami002,loyalist,lose,kami006,rebel,win,kami004,rebel,win,luna006,loyalist,lose,wind042,renegade,lose,bloom020,rebel,win
2017-05-21 15:24:24,08p,luna029,rebel,win,snow052,rebel,win,tsuki018,lord,lose,shin016,rebel,win,snow017,loyalist,lose,bloom019,renegade,lose,snow040,loyalist,lose,luna009,rebel,win
2017-05-21 15:26:16,08p,kaze001,lord,surrender,bloom058,rebel,surrender,shin002,rebel,surrender,luna038,loyalist,surrender,kami010,renegade,surrender,hana014,rebel,surrender,kami005,rebel,surrender,kaze009,loyalist,surrender
